"name","shop","host2_shop_url","host2_profile_url","photo_source_url","shop_monthly_rank","collected_at"
"神木エイト","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/eito02/index.html","https://www.host2.jp/shop/air/eito02/pr01-thum.jpg","5","2026-09-24"
"結城遥人","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/haruto04/index.html","https://www.host2.jp/shop/air/haruto04/pr01-thum.jpg",,"2026-09-24"
"いぶき","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/ibuki02/index.html","https://www.host2.jp/shop/air/ibuki02/pr01-thum.jpg","9","2026-09-24"
"JOY","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/joy/index.html","https://www.host2.jp/shop/air/joy/pr01-thum.jpg",,"2026-09-24"
"玄野 楓","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kaede02/index.html","https://www.host2.jp/shop/air/kaede02/pr01-thum.jpg",,"2026-09-24"
"紅葉 楓","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kaede03/index.html","https://www.host2.jp/shop/air/kaede03/pr01-thum.jpg","8","2026-09-24"
"黒羽快斗","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kaito02/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"華織 慧","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kei02/index.html","https://www.host2.jp/shop/air/kei02/pr01-thum.jpg",,"2026-09-24"
"京聖","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/keisei/index.html","https://www.host2.jp/shop/air/keisei/pr01-thum.jpg",,"2026-09-24"
"健","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/ken/index.html","https://www.host2.jp/shop/air/ken/pr01-thum.jpg",,"2026-09-24"
"輝利人","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kirito3/index.html","https://www.host2.jp/shop/air/kirito3/pr01-thum.jpg","1","2026-09-24"
"如月 渚","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kisaragi/index.html","https://www.host2.jp/shop/air/kisaragi/pr01-thum.jpg",,"2026-09-24"
"今夜","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/konya/index.html","https://www.host2.jp/shop/air/konya/pr01-thum.jpg","7","2026-09-24"
"神童紅蓮","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/kuren/index.html","https://www.host2.jp/shop/air/kuren/pr01-thum.jpg",,"2026-09-24"
"真虎","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/mako2/index.html","https://www.host2.jp/shop/air/mako2/pr01-thum.jpg",,"2026-09-24"
"山田マリン","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/marin2/index.html","https://www.host2.jp/shop/air/marin2/pr01-thum.jpg",,"2026-09-24"
"美琴","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/mikoto/index.html","https://www.host2.jp/shop/air/mikoto/pr01-thum.jpg",,"2026-09-24"
"罪希 都","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/miyako/index.html","https://www.host2.jp/shop/air/miyako/pr01-thum.jpg",,"2026-09-24"
"Nao","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/nao/index.html","https://www.host2.jp/shop/air/nao/pr01-thum.jpg",,"2026-09-24"
"Naoto","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/naoto02/index.html","https://www.host2.jp/shop/air/naoto02/pr01-thum.jpg",,"2026-09-24"
"乃愛","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/noa/index.html","https://www.host2.jp/shop/air/noa/pr01-thum.jpg",,"2026-09-24"
"白銀のん","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/non/index.html","https://www.host2.jp/shop/air/non/pr01-thum.jpg",,"2026-09-24"
"枢木怜音","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/renon/index.html","https://www.host2.jp/shop/air/renon/pr01-thum.jpg",,"2026-09-24"
"弓月織仁","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/rihito/index.html","https://www.host2.jp/shop/air/rihito/pr01-thum.jpg",,"2026-09-24"
"龍","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/ryu02/index.html","https://www.host2.jp/shop/air/ryu02/pr01-thum.jpg","3","2026-09-24"
"龍一","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/ryuichi/index.html","https://www.host2.jp/shop/air/ryuichi/pr01-thum.jpg",,"2026-09-24"
"皐月","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/satsuki2/index.html","https://www.host2.jp/shop/air/satsuki2/pr01-thum.jpg",,"2026-09-24"
"せつな","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/setsuna/index.html","https://www.host2.jp/shop/air/setsuna/pr01-thum.jpg",,"2026-09-24"
"志恩","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/shion/index.html","https://www.host2.jp/shop/air/shion/pr01-thum.jpg","10","2026-09-24"
"帝華","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/taiga2/index.html","https://www.host2.jp/shop/air/taiga2/pr01-thum.jpg",,"2026-09-24"
"達也","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/tatsuya/index.html","https://www.host2.jp/shop/air/tatsuya/pr01-thum.jpg",,"2026-09-24"
"村雨 司","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/tsukasa3/index.html","https://www.host2.jp/shop/air/tsukasa3/pr01-thum.jpg",,"2026-09-24"
"柳楽 凪","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/yagira/index.html","https://www.host2.jp/shop/air/yagira/pr01-thum.jpg",,"2026-09-24"
"優生","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/yusei/index.html","https://www.host2.jp/shop/air/yusei/pr01-thum.jpg","6","2026-09-24"
"藤代裕人","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/yuto4/index.html","https://www.host2.jp/shop/air/yuto4/pr01-thum.jpg",,"2026-09-24"
"鼻高悠夜","AIR","https://www.host2.jp/shop/air/index.html","https://www.host2.jp/shop/air/yuya02/index.html","https://www.host2.jp/shop/air/yuya02/pr01-thum.jpg",,"2026-09-24"
"亜希","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/aki/index.html","https://www.host2.jp/shop/airdiamond/aki/pr01-thum.jpg",,"2026-09-24"
"朝霧 彬","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/akira/index.html","https://www.host2.jp/shop/airdiamond/akira/pr01-thum.jpg",,"2026-09-24"
"あやと","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/ayato/index.html","https://www.host2.jp/shop/airdiamond/ayato/pr01-thum.jpg",,"2026-09-24"
"刃牙","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/baki/index.html","https://www.host2.jp/shop/airdiamond/baki/pr01-thum.jpg",,"2026-09-24"
"黒崎大亜","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/daia/index.html","https://www.host2.jp/shop/airdiamond/daia/pr01-thum.jpg",,"2026-09-24"
"ジノン","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/ginon/index.html","https://www.host2.jp/shop/airdiamond/ginon/pr01-thum.jpg",,"2026-09-24"
"原Jr","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/hara/index.html","https://www.host2.jp/shop/airdiamond/hara/pr01-thum.jpg",,"2026-09-24"
"ひろし","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/hiro/index.html","https://www.host2.jp/shop/airdiamond/hiro/pr01-thum.jpg",,"2026-09-24"
"いつ嬉先生","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/itsuki/index.html","https://www.host2.jp/shop/airdiamond/itsuki/pr01-thum.jpg",,"2026-09-24"
"臨也","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/izaya/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"JOE","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/joe2/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"juno","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/juno/index.html","https://www.host2.jp/shop/airdiamond/juno/pr01-thum.jpg",,"2026-09-24"
"だもんで潤哉","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/junya/index.html","https://www.host2.jp/shop/airdiamond/junya/pr01-thum.jpg",,"2026-09-24"
"美堂 聖","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/koki/index.html","https://www.host2.jp/shop/airdiamond/koki/pr01-thum.jpg","1","2026-09-24"
"真虎","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/mako/index.html","https://www.host2.jp/shop/airdiamond/mako/pr01-thum.jpg",,"2026-09-24"
"波風ミナト","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/minato/index.html","https://www.host2.jp/shop/airdiamond/minato/pr01-thum.jpg",,"2026-09-24"
"みやび","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/miyabi02/index.html","https://www.host2.jp/shop/airdiamond/miyabi02/pr01-thum.jpg",,"2026-09-24"
"らんまる","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/ranmaru/index.html","https://www.host2.jp/shop/airdiamond/ranmaru/pr01-thum.jpg",,"2026-09-24"
"一条 蓮","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/ren/index.html","https://www.host2.jp/shop/airdiamond/ren/pr01-thum.jpg",,"2026-09-24"
"沙雪","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/sayuki3/index.html","https://www.host2.jp/shop/airdiamond/sayuki3/pr01-thum.jpg",,"2026-09-24"
"昇","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/sho/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"しゅん","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/shun/index.html","https://www.host2.jp/shop/airdiamond/shun/pr01-thum.jpg","4","2026-09-24"
"結城卓也","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/takuya/index.html","https://www.host2.jp/shop/airdiamond/takuya/pr01-thum.jpg",,"2026-09-24"
"トシキ","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/toshiki/index.html","https://www.host2.jp/shop/airdiamond/toshiki/pr01-thum.jpg",,"2026-09-24"
"優","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yu/index.html","https://www.host2.jp/shop/airdiamond/yu/pr01-thum.jpg","3","2026-09-24"
"雪","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yuki/index.html","https://www.host2.jp/shop/airdiamond/yuki/pr01-thum.jpg",,"2026-09-24"
"有明優星","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yusei/index.html","https://www.host2.jp/shop/airdiamond/yusei/pr01-thum.jpg","2","2026-09-24"
"藤代裕人","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yuto/index.html","https://www.host2.jp/shop/airdiamond/yuto/pr01-thum.jpg",,"2026-09-24"
"神宮寺ゆうと","AIR DIAMOND","https://www.host2.jp/shop/airdiamond/index.html","https://www.host2.jp/shop/airdiamond/yuto02/index.html","https://www.host2.jp/shop/airdiamond/yuto02/pr01-thum.jpg","5","2026-09-24"
"瀬川アスナ","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/asuna/index.html","https://www.host2.jp/shop/albaox/asuna/pr01-thum.jpg",,"2026-09-24"
"大和刃牙","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/baki/index.html","https://www.host2.jp/shop/albaox/baki/pr01-thum.jpg","2","2026-09-24"
"はると","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/haruto01/index.html","https://www.host2.jp/shop/albaox/haruto01/pr01-thum.jpg",,"2026-09-24"
"神木 輝","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/hikaru00/index.html","https://www.host2.jp/shop/albaox/hikaru00/pr01-thum.jpg",,"2026-09-24"
"小鳥遊 楓(すごく強い)","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/kaede/index.html","https://www.host2.jp/shop/albaox/kaede/pr01-thum.jpg",,"2026-09-24"
"奏音 楓","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/kaede00/index.html","https://www.host2.jp/shop/albaox/kaede00/pr01-thum.jpg","5","2026-09-24"
"青空かける(ん","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/kakeru/index.html","https://www.host2.jp/shop/albaox/kakeru/pr01-thum.jpg",,"2026-09-24"
"一条 薫","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/kaoru01/index.html","https://www.host2.jp/shop/albaox/kaoru01/pr01-thum.jpg","3","2026-09-24"
"Nad3kawadown","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/kawadown/index.html","https://www.host2.jp/shop/albaox/kawadown/pr01-thum.jpg",,"2026-09-24"
"水上恒司","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/koshi/index.html","https://www.host2.jp/shop/albaox/koshi/pr01-thum.jpg",,"2026-09-24"
"司波ましろ","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/mashiro/index.html","https://www.host2.jp/shop/albaox/mashiro/pr01-thum.jpg",,"2026-09-24"
"高槻 雅","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/miyabi/index.html","https://www.host2.jp/shop/albaox/miyabi/pr01-thum.jpg","1","2026-09-24"
"奏音もか","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/moka/index.html","https://www.host2.jp/shop/albaox/moka/pr01-thum.jpg","4","2026-09-24"
"来夢","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/raimu/index.html","https://www.host2.jp/shop/albaox/raimu/pr01-thum.jpg","7","2026-09-24"
"七瀬 零","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/rei00/index.html","https://www.host2.jp/shop/albaox/rei00/pr01-thum.jpg","9","2026-09-24"
"御影玲王","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/reo00/index.html","https://www.host2.jp/shop/albaox/reo00/pr01-thum.jpg","6","2026-09-24"
"璃阿斗","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/riato/index.html","https://www.host2.jp/shop/albaox/riato/pr01-thum.jpg",,"2026-09-24"
"東雲莉世","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/rise/index.html","https://www.host2.jp/shop/albaox/rise/pr01-thum.jpg","10","2026-09-24"
"桜木 涼","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/ryo00/index.html","https://www.host2.jp/shop/albaox/ryo00/pr01-thum.jpg","8","2026-09-24"
"りょうちゃん","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/ryochan/index.html","https://www.host2.jp/shop/albaox/ryochan/pr01-thum.jpg",,"2026-09-24"
"結城咲菜","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/sakuna/index.html","https://www.host2.jp/shop/albaox/sakuna/pr01-thum.jpg",,"2026-09-24"
"柊斗","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/shuto/index.html","https://www.host2.jp/shop/albaox/shuto/pr01-thum.jpg",,"2026-09-24"
"羽衣","ALBANOX by ACQUA","https://www.host2.jp/shop/albaox/index.html","https://www.host2.jp/shop/albaox/ui/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"蒼空","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/aoi/index.html","https://www.host2.jp/shop/alf/aoi/pr01-thum.jpg","5","2026-09-24"
"蒼月 空","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/aotsukisora/index.html","https://www.host2.jp/shop/alf/aotsukisora/pr01-thum.jpg",,"2026-09-24"
"愛恋","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/aren02/index.html","https://www.host2.jp/shop/alf/aren02/pr01-thum.jpg","1","2026-09-24"
"一ノ瀬 遥","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/haruka/index.html","https://www.host2.jp/shop/alf/haruka/pr01-thum.jpg","4","2026-09-24"
"ハウル","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/hauru/index.html","https://www.host2.jp/shop/alf/hauru/pr01-thum.jpg",,"2026-09-24"
"響","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/hibiki/index.html","https://www.host2.jp/shop/alf/hibiki/pr01-thum.jpg",,"2026-09-24"
"橘 日向","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/hinata/index.html","https://www.host2.jp/shop/alf/hinata/pr01-thum.jpg","10","2026-09-24"
"ION","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/ion/index.html","https://www.host2.jp/shop/alf/ion/pr01-thum.jpg",,"2026-09-24"
"樹里","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/juri2/index.html","https://www.host2.jp/shop/alf/juri2/pr01-thum.jpg","8","2026-09-24"
"流川 楓","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/kaede/index.html","https://www.host2.jp/shop/alf/kaede/pr01-thum.jpg",,"2026-09-24"
"叶斗","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/kanato02/index.html","https://www.host2.jp/shop/alf/kanato02/pr01-thum.jpg",,"2026-09-24"
"サンライズ和人","ALF","https://www.host2.jp/shop/alf/index.html","https://www.host2.jp/shop/alf/kazuto/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
